property_name,listing_href,price,floor_area,property_address,is_studio,is_room,property_type,currency,num_bedrooms,num_bathrooms,price_period,build_year,furnished,district_code
STUDIO 3,https://www.propertyguru.com.sg/listing/24208965/for-rent-studio-3,5500,883,28 Shanghai Road,False,False,Apartment,S$ ,2,2,/mo,2005.0,Fully Furnished,D10
BOTANIC GARDENS VIEW,https://www.propertyguru.com.sg/listing/24254397/for-rent-botanic-gardens-view,8000,1410,1 Taman Serasi,False,False,Apartment,S$ ,3,2,/mo,1970.0,Partially Furnished,D10
6 BRIZAY PARK,https://www.propertyguru.com.sg/listing/24102600/for-rent-6-brizay-park,120000,1184030,,False,False,Good Class Bungalow,S$ ,9,10,/mo,,Partially Furnished,D10
THE DRAYCOTT,https://www.propertyguru.com.sg/listing/24223285/for-rent-the-draycott,7500,1346,62 Draycott Park,False,False,Apartment,S$ ,2,2,/mo,1980.0,Partially Furnished,D10
THE COLONNADE,https://www.propertyguru.com.sg/listing/20043151/for-rent-the-colonnade,30000,3616,82 Grange Road,False,False,Condominium,S$ ,3,4,/mo,1986.0,Partially Furnished,D10
HANA,https://www.propertyguru.com.sg/listing/17731130/for-rent-hana,45000,3531,8 Tomlinson Road,False,False,Apartment,S$ ,4,5,/mo,2014.0,Partially Furnished,D10
ARDMORE RESIDENCE,https://www.propertyguru.com.sg/listing/16613511/for-rent-ardmore-residence,46000,3186,7 Ardmore Park,False,False,Condominium,S$ ,4,5,/mo,2013.0,Partially Furnished,D10
D'LEEDON (FORMER FARRER COURT),https://www.propertyguru.com.sg/listing/19109362/for-rent-d-leedon-former-farrer-court,8400,1485,1 Leedon Heights,False,False,Condominium,S$ ,3,3,/mo,2014.0,Partially Furnished,D10
210 BOON LAY PLACE,https://www.propertyguru.com.sg/listing/hdb-for-rent-210-boon-lay-place-24242641,1200,120,210 Boon Lay Place,False,True,HDB Flat,S$ ,,,/mo,1977,Partially Furnished,D22
141 YUNG HO SPRING I,https://www.propertyguru.com.sg/listing/hdb-for-rent-141-yung-ho-spring-i-24257849,2300,550,141 Corporation Drive,False,False,HDB Flat,S$ ,1.0,1.0,/mo,2018,Fully Furnished,D22
653C JURONG WEST STREET 61,https://www.propertyguru.com.sg/listing/hdb-for-rent-653c-jurong-west-street-61-20492095,4300,1184,653C Jurong West Street 61,False,False,HDB Flat,S$ ,3.0,2.0,/mo,2000,Partially Furnished,D22
232 JURONG EAST STREET 21,https://www.propertyguru.com.sg/listing/hdb-for-rent-232-jurong-east-street-21-24248957,1600,120,232 Jurong East Street 21,False,True,HDB Flat,S$ ,,,/mo,1981,Fully Furnished,D22
WESTMERE,https://www.propertyguru.com.sg/listing/17631901/for-rent-westmere,1200,220,77 Jurong East Street 13,False,True,Condominium,S$ ,,,/mo,1999,Fully Furnished,D22
929 JURONG WEST STREET 92,https://www.propertyguru.com.sg/listing/hdb-for-rent-929-jurong-west-street-92-23472935,650,150,929 Jurong West Street 92,False,False,HDB Flat,S$ ,1.0,2.0,/mo,1986,Fully Furnished,D22
328 TAH CHING ROAD,https://www.propertyguru.com.sg/listing/hdb-for-rent-328-tah-ching-road-21490285,4200,1350,328 Tah Ching Road,False,False,HDB Flat,S$ ,3.0,2.0,/mo,1995,Fully Furnished,D22
941 JURONG WEST STREET 91,https://www.propertyguru.com.sg/listing/hdb-for-rent-941-jurong-west-street-91-23716523,1400,100,941 Jurong West Street 91,False,True,HDB Flat,S$ ,,,/mo,1988,Partially Furnished,D22
152 YUNG HO ROAD,https://www.propertyguru.com.sg/listing/hdb-for-rent-152-yung-ho-road-24063143,1200,200,152 Yung Ho Road,False,True,HDB Flat,S$ ,,,/mo,1989,Fully Furnished,D22
219A JURONG EAST STREET 21,https://www.propertyguru.com.sg/listing/hdb-for-rent-219a-jurong-east-street-21-24170972,950,50,219A Jurong East Street 21,False,True,HDB Flat,S$ ,,,/mo,1984,Fully Furnished,D22
416 PANDAN GARDENS,https://www.propertyguru.com.sg/listing/hdb-for-rent-416-pandan-gardens-21078981,800,200,416 Pandan Gardens,False,True,HDB Flat,S$ ,,,/mo,1978,Fully Furnished,D22
535 JURONG WEST STREET 52,https://www.propertyguru.com.sg/listing/hdb-for-rent-535-jurong-west-street-52-24224268,3600,764,535 Jurong West Street 52,False,False,HDB Flat,S$ ,2.0,2.0,/mo,1982,Fully Furnished,D22
THE LAKEFRONT RESIDENCES,https://www.propertyguru.com.sg/listing/24186095/for-rent-the-lakefront-residences,1880,108,48 Lakeside Drive,False,True,Condominium,S$ ,,,/mo,2014,Fully Furnished,D22
681C JURONG WEST CENTRAL 1,https://www.propertyguru.com.sg/listing/hdb-for-rent-681c-jurong-west-central-1-24250660,4200,1248,681C Jurong West Central 1,False,False,HDB Flat,S$ ,3.0,2.0,/mo,1998,Partially Furnished,D22
CASPIAN,https://www.propertyguru.com.sg/listing/21212780/for-rent-caspian,6400,1196,52 Lakeside Drive,False,False,Condominium,S$ ,3.0,2.0,/mo,2013,Fully Furnished,D22
THE LAKESHORE,https://www.propertyguru.com.sg/listing/23642000/for-rent-the-lakeshore,5900,1119,29 Jurong West Street 41,False,False,Condominium,S$ ,3.0,3.0,/mo,2007,,D22
WESTMERE,https://www.propertyguru.com.sg/listing/24113673/for-rent-westmere,4500,1254,71 Jurong East Street 13,False,False,Condominium,S$ ,3.0,2.0,/mo,1999,,D22
PARC VISTA,https://www.propertyguru.com.sg/listing/24257337/for-rent-parc-vista,1550,150,456 Corporation Road,False,True,Condominium,S$ ,,,/mo,2000,Fully Furnished,D22
819 JURONG WEST STREET 81,https://www.propertyguru.com.sg/listing/hdb-for-rent-819-jurong-west-street-81-24257603,1000,100,819 Jurong West Street 81,False,True,HDB Flat,S$ ,,,/mo,1992,Partially Furnished,D22
WESTMERE,https://www.propertyguru.com.sg/listing/24256260/for-rent-westmere,1300,110,77 Jurong East Street 13,False,True,Condominium,S$ ,,,/mo,1999,Fully Furnished,D22
TANAH MERAH PARK,https://www.propertyguru.com.sg/listing/24013251/for-rent-tanah-merah-park,8000,3200,Tanah merah besar lane s498929,False,False,Semi-Detached House,S$ ,5.0,5.0,/mo,1997.0,Partially Furnished,D17
THE JOVELL,https://www.propertyguru.com.sg/listing/24255965/for-rent-the-jovell,4000,721,23 Flora Drive,False,False,New Project: 2022,S$ ,2.0,2.0,/mo,,Fully Furnished,D17
PALM ISLES,https://www.propertyguru.com.sg/listing/24255944/for-rent-palm-isles,3700,786,42 Flora Drive,False,False,Condominium,S$ ,2.0,2.0,/mo,2011.0,Fully Furnished,D17
MARIAM WAY,https://www.propertyguru.com.sg/listing/23338698/for-rent-mariam-way,1500,200,Mariam Way,False,False,Terraced House,S$ ,1.0,2.0,/mo,,Fully Furnished,D17
THE JOVELL,https://www.propertyguru.com.sg/listing/24244232/for-rent-the-jovell,4100,646,25 Flora Drive,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,Partially Furnished,D17
EDELWEISS PARK CONDO,https://www.propertyguru.com.sg/listing/24255300/for-rent-edelweiss-park-condo,3300,700,96 Flora Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2006.0,Fully Furnished,D17
THE EDGEWATER,https://www.propertyguru.com.sg/listing/13420124/for-rent-the-edgewater,3500,946,211 Jalan Loyang Besar,False,False,Condominium,S$ ,2.0,2.0,/mo,2003.0,Partially Furnished,D17
THE JOVELL,https://www.propertyguru.com.sg/listing/24254249/for-rent-the-jovell,3800,527,19 Flora Drive,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,,D17
JALAN LOYANG BESAR TERRACE HOUSE,https://www.propertyguru.com.sg/listing/24237296/for-rent-jalan-loyang-besar-terrace-house,15000,5500,,False,False,Terraced House,S$ ,5.0,5.0,/mo,,Partially Furnished,D17
THE JOVELL,https://www.propertyguru.com.sg/listing/24253863/for-rent-the-jovell,3800,527,13 Flora Drive,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,Partially Furnished,D17
BALLOTA PARK CONDO,https://www.propertyguru.com.sg/listing/24241771/for-rent-ballota-park-condo,1300,100,158 Mariam Way,False,True,Condominium,S$ ,,,/mo,2000.0,Fully Furnished,D17
LOYANG VILLAS,https://www.propertyguru.com.sg/listing/23997873/for-rent-loyang-villas,7000,2500,208 Loyang Rise,False,False,Terraced House,S$ ,5.0,4.0,/mo,1997.0,Partially Furnished,D17
PALM ISLES,https://www.propertyguru.com.sg/listing/24237898/for-rent-palm-isles,3999,807,40 Flora Drive,False,False,Condominium,S$ ,2.0,2.0,/mo,2011.0,Fully Furnished,D17
AVILA GARDENS,https://www.propertyguru.com.sg/listing/24253602/for-rent-avila-gardens,2788,603,9 Flora Road,True,False,Condominium,S$ ,,,/mo,1995.0,Partially Furnished,D17
HEDGES PARK CONDOMINIUM,https://www.propertyguru.com.sg/listing/20559028/for-rent-hedges-park-condominium,3800,797,83 Flora Drive,False,False,Condominium,S$ ,2.0,2.0,/mo,2015.0,Fully Furnished,D17
BALLOTA PARK CONDO,https://www.propertyguru.com.sg/listing/24127506/for-rent-ballota-park-condo,4200,1423,150 Mariam Way,False,False,Condominium,S$ ,3.0,2.0,/mo,2000.0,Partially Furnished,D17
THE JOVELL,https://www.propertyguru.com.sg/listing/24253427/for-rent-the-jovell,5199,904,15 Flora Drive,False,False,New Project: 2022,S$ ,3.0,2.0,/mo,,Partially Furnished,D17
CARISSA PARK CONDO,https://www.propertyguru.com.sg/listing/24235441/for-rent-carissa-park-condo,4600,1280,2 Flora Drive,False,False,Condominium,S$ ,3.0,3.0,/mo,2003.0,Fully Furnished,D17
THE GALE,https://www.propertyguru.com.sg/listing/24253211/for-rent-the-gale,3900,689,64 Flora Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2014.0,Fully Furnished,D17
DAHLIA PARK CONDO,https://www.propertyguru.com.sg/listing/24253174/for-rent-dahlia-park-condo,1500,189,7 Flora Drive,False,True,Condominium,S$ ,,,/mo,2004.0,,D17
SUITES @ EAST COAST,https://www.propertyguru.com.sg/listing/21677777/for-rent-suites-east-coast,6000,1787,175 Upper East Coast Road,False,False,Condominium,S$ ,3.0,2.0,/mo,2014.0,Fully Furnished,D15
84 WOO MON CHEW ROAD,https://www.propertyguru.com.sg/listing/24095944/for-rent-84-woo-mon-chew-road,16800,6077,,False,False,Good Class Bungalow,S$ ,5.0,5.0,/mo,,,D15
THE MEYERISE,https://www.propertyguru.com.sg/listing/18525047/for-rent-the-meyerise,7600,1313,97 Meyer Road,False,False,Condominium,S$ ,3.0,3.0,/mo,2014.0,Partially Furnished,D15
STUDIO @ 723 EAST COAST NEAR SIGLAP CTR,https://www.propertyguru.com.sg/listing/18750199/for-rent-studio-723-east-coast-near-siglap-ctr,1900,300,723 East Coast  Road,False,False,Apartment,S$ ,1.0,1.0,/mo,,Fully Furnished,D15
POOLE ROAD,https://www.propertyguru.com.sg/listing/24177093/for-rent-poole-road,17888,4344,Poole Road,False,False,Semi-Detached House,S$ ,6.0,6.0,/mo,,Partially Furnished,D15
POOLE ROAD,https://www.propertyguru.com.sg/listing/24239436/for-rent-poole-road,18000,4344,,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,,D15
1 POOLE ROAD,https://www.propertyguru.com.sg/listing/24239587/for-rent-1-poole-road,18000,4344,Poole Road,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,,D15
VILLA MARTIA,https://www.propertyguru.com.sg/listing/24228763/for-rent-villa-martia,6000,1281,11 Martia Road,False,False,Condominium,S$ ,3.0,3.0,/mo,2000.0,Partially Furnished,D15
"D15, 2-STOREY SEMI-D WITH ATTIC, 1 POOLE ROAD, S(437487)",https://www.propertyguru.com.sg/listing/24239104/for-rent-d15-2-storey-semi-d-with-attic-1-poole-road-s-437487,18000,4344,1 Poole Road,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,Partially Furnished,D15
THE EASTSIDE,https://www.propertyguru.com.sg/listing/23805709/for-rent-the-eastside,4900,915,507 Joo Chiat Road,False,False,Condominium,S$ ,2.0,2.0,/mo,2006.0,Fully Furnished,D15
WOO MON CHEW ROAD 5 EN SUITE BEDROOMS FOR RENT,https://www.propertyguru.com.sg/listing/24158086/for-rent-woo-mon-chew-road-5-en-suite-bedrooms-for-rent,16800,3323,Won mon chew road,False,False,Semi-Detached House,S$ ,5.0,6.0,/mo,,Fully Furnished,D15
DUNMAN PLACE,https://www.propertyguru.com.sg/listing/24239098/for-rent-dunman-place,1100,60,515 Dunman Road,False,True,Executive Condominium,S$ ,,,/mo,2001.0,Fully Furnished,D15
KATONG POOLE ROAD,https://www.propertyguru.com.sg/listing/24210519/for-rent-katong-poole-road,18000,4344,Poole Road,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,Partially Furnished,D15
1 POOLE ROAD,https://www.propertyguru.com.sg/listing/24207138/for-rent-1-poole-road,18000,4344,1 Poole Road,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,,D15
17 MARINE TERRACE,https://www.propertyguru.com.sg/listing/hdb-for-rent-17-marine-terrace-24230933,900,200,17 Marine Terrace,False,True,HDB Flat,S$ ,,,/mo,1974.0,Fully Furnished,D15
POOLE ROAD,https://www.propertyguru.com.sg/listing/24172949/for-rent-poole-road,18000,4344,,False,False,Detached House,S$ ,4.0,5.0,/mo,,Partially Furnished,D15
MOUNTBATTEN ROAD SEMI DETACHED,https://www.propertyguru.com.sg/listing/24237842/for-rent-mountbatten-road-semi-detached,16000,5500,Mountbatten Road,False,False,Semi-Detached House,S$ ,5.0,5.0,/mo,,Fully Furnished,D15
TERRACE IN UPPER EAST COAST!,https://www.propertyguru.com.sg/listing/24238855/for-rent-terrace-in-upper-east-coast,6500,2960,Upper East Coast Road,False,False,Terraced House,S$ ,4.0,4.0,/mo,,Partially Furnished,D15
5 MARINE TERRACE,https://www.propertyguru.com.sg/listing/hdb-for-rent-5-marine-terrace-23394130,3500,950,5 Marine Terrace,False,False,HDB Flat,S$ ,2.0,1.0,/mo,1974.0,Partially Furnished,D15
WOO MUN CHEW 3-STOREY SEMI-D,https://www.propertyguru.com.sg/listing/24119201/for-rent-woo-mun-chew-3-storey-semi-d,16800,6077,WOO MUN CHEW ROAD,False,False,Semi-Detached House,S$ ,5.0,6.0,/mo,,Partially Furnished,D15
THE COAST AT SENTOSA COVE,https://www.propertyguru.com.sg/listing/24218722/for-rent-the-coast-at-sentosa-cove,16000,2357,280 Ocean Drive,False,False,Condominium,S$ ,4,4,/mo,2010,Partially Furnished,D04
CORALS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24107412/for-rent-corals-at-keppel-bay,11800,1507,1 Keppel Bay Drive,False,False,Condominium,S$ ,3,3,/mo,2016,Fully Furnished,D04
THE COAST AT SENTOSA COVE,https://www.propertyguru.com.sg/listing/24228588/for-rent-the-coast-at-sentosa-cove,16000,2357,276 Ocean Drive,False,False,Condominium,S$ ,4,4,/mo,2010,Partially Furnished,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24236852/for-rent-caribbean-at-keppel-bay,6500,894,40 Keppel Bay Drive,False,False,Condominium,S$ ,2,2,/mo,2004,,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24249973/for-rent-reflections-at-keppel-bay,8500,1055,1 Keppel Bay View,False,False,Condominium,S$ ,2,2,/mo,2013,Fully Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24189026/for-rent-reflections-at-keppel-bay,10500,1603,3 Keppel Bay View,False,False,Condominium,S$ ,3,4,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/22836676/for-rent-reflections-at-keppel-bay,14500,2562,1 Keppel Bay View,False,False,Condominium,S$ ,4,3,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/21869270/for-rent-reflections-at-keppel-bay,12500,1851,1 Keppel Bay View,False,False,Condominium,S$ ,3,4,/mo,2013,Fully Furnished,D04
SENTOSA COVE,https://www.propertyguru.com.sg/listing/23782265/for-rent-sentosa-cove,60000,14220,Cove Way,False,False,Detached House,S$ ,6,5,/mo,2011,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24197214/for-rent-reflections-at-keppel-bay,7500,1190,11 Keppel Bay View,False,False,Condominium,S$ ,2,2,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24196944/for-rent-reflections-at-keppel-bay,21000,2411,33 Keppel Bay View,False,False,Condominium,S$ ,4,3,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/19343847/for-rent-reflections-at-keppel-bay,16500,2562,1 Keppel Bay View,False,False,Condominium,S$ ,4,4,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24222544/for-rent-reflections-at-keppel-bay,10500,1603,3 Keppel Bay View,False,False,Condominium,S$ ,3,3,/mo,2013,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/23343338/for-rent-reflections-at-keppel-bay,7000,990,17 Keppel Bay View,False,False,Condominium,S$ ,2,2,/mo,2013,Fully Furnished,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/23225043/for-rent-caribbean-at-keppel-bay,9300,1335,16 Keppel Bay Drive,False,False,Condominium,S$ ,4,3,/mo,2004,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/20147657/for-rent-reflections-at-keppel-bay,18000,2282,29 Keppel Bay View,False,False,Condominium,S$ ,4,4,/mo,2013,,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/13484528/for-rent-caribbean-at-keppel-bay,6300,894,12 Keppel Bay Drive,False,False,Condominium,S$ ,2,2,/mo,2004,Partially Furnished,D04
SKYLINE RESIDENCES,https://www.propertyguru.com.sg/listing/24202220/for-rent-skyline-residences,9000,1475,608 Telok Blangah Road,False,False,Condominium,S$ ,4,3,/mo,2015,,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24211704/for-rent-caribbean-at-keppel-bay,5500,894,46 Keppel Bay Drive,False,False,Condominium,S$ ,2,2,/mo,2004,Fully Furnished,D04
91A TELOK BLANGAH STREET 31,https://www.propertyguru.com.sg/listing/hdb-for-rent-91a-telok-blangah-street-31-24220708,4500,1000,91A Telok Blangah Street 31,False,False,HDB Flat,S$ ,3,2,/mo,2017,Fully Furnished,D04
OEI TIONG HAM PARK RESIDENCES,https://www.propertyguru.com.sg/listing/23886391/for-rent-oei-tiong-ham-park-residences,19500,4822,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4.0,4.0,/mo,2013.0,Partially Furnished,D10
OEI TIONG HAM PARK,https://www.propertyguru.com.sg/listing/23273106/for-rent-oei-tiong-ham-park,19000,4822,Oei Tiong Ham,False,False,Cluster House,S$ ,4.0,3.0,/mo,,Partially Furnished,D10
DLV,https://www.propertyguru.com.sg/listing/24082976/for-rent-dlv,14500,3713,70 Dalvey Road,False,False,Condominium,S$ ,4.0,4.0,/mo,2005.0,Partially Furnished,D10
VALLEY PARK,https://www.propertyguru.com.sg/listing/24248465/for-rent-valley-park,2000,130,479 River Valley Road,False,True,Condominium,S$ ,,,/mo,1997.0,Fully Furnished,D10
MANHATTAN MANSIONS,https://www.propertyguru.com.sg/listing/21248746/for-rent-manhattan-mansions,10000,2228,76 Grange Road,False,False,Apartment,S$ ,4.0,4.0,/mo,1996.0,Partially Furnished,D10
LEIGHWOODS,https://www.propertyguru.com.sg/listing/24152853/for-rent-leighwoods,28000,4919,,False,False,Condominium,S$ ,4.0,5.0,/mo,1985.0,,D10
HOLLAND HILL PARK,https://www.propertyguru.com.sg/listing/24226560/for-rent-holland-hill-park,7500,1475,7 Holland Hill,False,False,Condominium,S$ ,3.0,,/mo,1992.0,Partially Furnished,D10
REGENCY PARK,https://www.propertyguru.com.sg/listing/24255316/for-rent-regency-park,23800,3650,11 Nathan Road,False,False,Condominium,S$ ,4.0,4.0,/mo,1987.0,Partially Furnished,D10
BEAVERTON COURT,https://www.propertyguru.com.sg/listing/24255850/for-rent-beaverton-court,14800,3500,45 Mount Sinai Rise,False,False,Condominium,S$ ,4.0,4.0,/mo,1984.0,Partially Furnished,D10
THE COLONNADE,https://www.propertyguru.com.sg/listing/22318025/for-rent-the-colonnade,30000,3993,82 Grange Road,False,False,Condominium,S$ ,4.0,4.0,/mo,1986.0,,D10
WEST COAST AREA BUNGALOW,https://www.propertyguru.com.sg/listing/24201174/for-rent-west-coast-area-bungalow,20000,6000,West coast road,False,False,Semi-Detached House,S$ ,6.0,5.0,/mo,,Partially Furnished,D10
☎️ 2 STOREY DETACHED WITH ATTIC AND POOL @ DUCHESS AVENUE FOR RENT!,https://www.propertyguru.com.sg/listing/24249562/for-rent-2-storey-detached-with-attic-and-pool-duchess-avenue-for-rent,21997,5500,,False,False,Detached House,S$ ,7.0,9.0,/mo,,,D10
GROVE DRIVE HOLLAND,https://www.propertyguru.com.sg/listing/20527762/for-rent-grove-drive-holland,10500,2000,Grove Drive,False,False,Terraced House,S$ ,4.0,3.0,/mo,,Partially Furnished,D10
REGENCY PARK,https://www.propertyguru.com.sg/listing/24254902/for-rent-regency-park,23800,3650,11 Nathan Road,False,False,Condominium,S$ ,5.0,4.0,/mo,1987.0,Partially Furnished,D10
31 GHIM MOH EDGE,https://www.propertyguru.com.sg/listing/hdb-for-rent-31-ghim-moh-edge-24254887,4700,1000,31 Ghim Moh Link,False,False,HDB Flat,S$ ,3.0,2.0,/mo,2017.0,,D10
THE MARBELLA,https://www.propertyguru.com.sg/listing/24243778/for-rent-the-marbella,8000,1528,29 Mount Sinai Rise,False,False,Condominium,S$ ,3.0,3.0,/mo,2005.0,Partially Furnished,D10
THE MERCURY,https://www.propertyguru.com.sg/listing/24254885/for-rent-the-mercury,8000,1047,38 Shanghai Road,False,False,Condominium,S$ ,2.0,2.0,/mo,2014.0,Fully Furnished,D10
SPRING GROVE,https://www.propertyguru.com.sg/listing/8230748/for-rent-spring-grove,6000,1012,53 Grange Road,False,False,Condominium,S$ ,2.0,3.0,/mo,1996.0,Partially Furnished,D10
SPRING GROVE,https://www.propertyguru.com.sg/listing/24229302/for-rent-spring-grove,8500,1389,53B Grange Road,False,False,Condominium,S$ ,3.0,3.0,/mo,1996.0,Partially Furnished,D10
URBAN EDGE @ HOLLAND V,https://www.propertyguru.com.sg/listing/22078707/for-rent-urban-edge-holland-v,9000,1800,2 Ford Avenue,False,False,Apartment,S$ ,3.0,3.0,/mo,2007.0,Partially Furnished,D10
THE BROWNSTONE,https://www.propertyguru.com.sg/listing/24243989/for-rent-the-brownstone,4350,883,160 Canberra Drive,False,False,Executive Condominium,S$ ,3.0,2.0,/mo,2017,Fully Furnished,D27
469A ADMIRALTY DRIVE,https://www.propertyguru.com.sg/listing/hdb-for-rent-469a-admiralty-drive-23546072,3900,1529,469A Admiralty Drive,False,False,HDB Flat,S$ ,2.0,2.0,/mo,1999,Fully Furnished,D27
